1223110,,,
1244626,,1371343.85,AV
1462700,,219706.2643,SD
1074324,,,
1073595,,,
1056091,,,
1049162,,,
1029105,,,
1055361,,,
1055361,,,
1176432,,,
1135590,,,
1056456,,,
1095840,,,
1317925,,,
1080524,,,
1059737,,,
1052079,,,
1372261,,,
1052079,,,
1103133,,,
1018894,,,
1057549,,,
1057185,,,
1185549,,,
1090734,,,
1050985,,,
1195031,,,
1088911,,,
1073230,,,
1059372,,,
1023635,,,
1055361,,,
1626803,,,
1309173,,,
1090734,,,
1688797,,,
1174974,,,
1948808,,,
1173880,,,
1326313,,,
1781059,,,
1615133,,,
1437902,,,
1664363,,,
1179350,,,
1124284,,,
1054997,,,
1139601,,,
1684056,,,
1097298,,,
1122461,,,
1413105,,,
1113344,,,
1177162,,,
1160751,,,
1138506,,,
1142518,,,
1091099,,,
1124649,,,
1095111,,,
1115532,,,
1129755,,,
1093651,,,
1092558,,,
1086723,,,
1091099,,,
1091099,,,
1139965,,,
1091463,,,
1137048,,,
1057185,,,
1085265,,,
1091829,,,
1056090,,,
1083805,,,
1372261,,,
1086723,,,
1219463,,,
1054997,,,
1556421,,,
1083805,,,
1056090,,,
1086723,,,
1085994,,,
1099851,,,
1087452,,,
1051714,,,
1081983,,,
1083076,,,
1052809,,,
1091099,,,
1080889,,,
1050620,,,
1799657,,,
1095840,,,
1056820,,,
1088546,,,
1088546,,,
1158928,,,
1317561,,,
1196490,,,
1125743,,,
1158199,,,
1094017,,,
1271976,,,
1599817,,,
1355486,,,
1422221,,,
1357675,,,
1358404,,,
1405811,,,
1363509,,,
2006427,,,
1314278,,,
1418575,,,
1368979,,,
1312090,,,
1359863,,,
1355852,,,
1319748,,,
1344911,,,
1312455,,,
1414563,,,
1352204,,,
1396695,,,
1353663,,,
1363510,,,
1308809,,,
1349287,,,
1312820,,,
1356945,,,
1362780,,,
1313914,,,
1426233,,,
1319748,,,
1352204,,,
1353299,,,
1310996,,,
1349287,,,
1341629,,,
1954278,,,
1509378,,,
1309173,,,
1350016,,,
1350746,,,
1309538,,,
1373720,,,
1363874,,,
1954278,,,
1370438,,,
1310996,,,
1350746,,,
1353299,,,
1323031,,,
1669470,,,
1359133,,,
1314643,,,
1366426,,,
1325584,,,
2018825,,,
1366427,,,
1317561,,,
1354028,,,
1400705,,,
1315372,,,
1346005,,,
1311361,,,
1800387,,,
1372262,,,
1311361,,,
1776682,,,
1375908,,,
1635555,,,
1471452,,,
1533082,,,
1724900,,,
1368614,,,
1318290,,,
1355486,,,
1314643,,,
1425868,,,
1377002,,,
1362780,,,
2123486,,,
1374450,,,
1336159,,,
1336158,,,
1328136,,,
1346734,,,
1375543,,,
1331418,,,
1350381,,,
1350746,,,
1308808,,,
1347464,,,
1467076,,,
1311726,,,
1352205,,,
1318654,,,
1383202,,,
1360956,,,
1309902,,,
1360227,,,
1362416,,,
1314279,,,
1348193,,,
1320843,,,
1356215,,,
2164330,,,
1341264,,,
1354028,,,
1311726,,,
1346005,,,
1353663,,,
1316466,,,
1344182,,,
1999132,,,
1357310,,,
1343088,,,
1444466,,,
1311361,,,
1738027,,,
1569185,,,
1368979,,,
1362416,,,
1412376,,,
1368250,,,
1361321,,,
1401071,,,
1392318,,,
1311726,,,
1375179,,,
1362780,,,
1378826,,,
1358769,,,
2021743,,,
1354757,,,
2021013,,,
1319383,,,
1346735,,,
1344911,,,
1427327,,,
1473275,,,
1358403,,,
1456501,,,
1361321,,,
1327042,,,
1886814,,,
1607475,,,
1371532,,,
1674939,,,
1953914,,,
1319384,,,
1381378,,,
1316466,,,
2095041,,,
1947350,,,
1429880,,,
2112546,,,
1394871,,,
1323760,,,
1359863,,,
1319749,,,
1623155,,,
1348193,,,
1315008,,,
1495886,,,
1371167,,,
1956830,,,
1395965,,,
1373355,,,
1946256,,,
1383566,,,
1355851,,,
1984182,,,
1409093,,,
1320477,,,
1357310,,,
1375544,,,
1321572,,,
1367156,,,
2108899,,,
1362780,,,
1351840,,,
1319383,,,
1354757,,,
1370073,,,
1360957,,,
1361686,,,
1318655,,,
1350017,,,
1372626,,,
1310267,,,
1348193,,,
1317925,,,
1344546,,,
1356581,,,
1321936,,,
1376273,,,
1356580,,,
1313184,,,
1773401,,,
1318290,,,
1350381,,,
1357675,,,
1314278,,,
1344911,,,
1416387,,,
1313184,,,
1354757,,,
1310267,,,
1355486,,,
1357674,,,
1308443,,,
1351475,,,
1421857,,,
2126768,,,
1351839,,,
1312820,,,
1350381,,,
1347828,,,
1310996,,,
1344182,,,
1346005,,,
1576478,,,
1358403,,,
1311725,,,
1734746,,,
1427327,,,
1311361,,,
1359863,,,
1312455,,,
1352204,,,
1403258,,,
1436444,,,
1352569,,,
1358039,,,
1309903,,,
1360227,,,
1313185,,,
1351475,,,
1358769,,,
1310267,,,
1348193,,,
1394142,,,
1312455,,,
1364603,,,
1343088,,,
1350746,,,
1348193,,,
1316467,,,
1434256,,,
1407999,,,
1313549,,,
1397424,,,
1356580,,,
1395601,,,
1360227,,,
1318655,,,
1406176,,,
1349651,,,
1318655,,,
1356945,,,
1316102,,,
1358768,,,
1349287,,,
1310267,,,
1345275,,,
1357674,,,
1315373,,,
1361321,,,
2104888,,,
1345276,,,
1387942,,,
1310997,,,
2010073,,,
1479475,,,
1316102,,,
1357310,,,
1409823,,,
2095042,,,
1353298,,,
1492967,,,
1350381,,,
1364239,,,
1485310,,,
1352934,,,
2014814,,,
1318655,,,
1363874,,,
1317195,,,
1364603,,,
1360956,,,
1364239,,,
1772307,,,
1335794,,,
1385025,,,
1351840,,,
1323395,,,
1368614,,,
1405811,,,
1327772,,,
1351110,,,
1354392,,,
1316466,,,
1364239,,,
1316832,,,
1407999,,,
1397423,,,
1308808,,,
1387578,,,
1354758,,,
1312456,,,
1360956,,,
1314643,,,
2015543,,,
1359133,,,
1348558,,,
1355851,,,
1354028,,,
1320843,,,
1362780,,,
1320478,,,
2014813,,,
1420398,,,
1433891,,,
1351840,,,
2014449,,,
1415293,,,
1373355,,,
1323760,,,
1532353,,,
1360956,,,
1315373,,,
1403259,,,
1310632,,,
1358039,,,
1360592,,,
1312455,,,
1352570,,,
1404353,,,
1352569,,,
1351840,,,
1348558,,,
1311361,,,
1370803,,,
1316467,,,
1385755,,,
1354393,,,
2126769,,,
1353663,,,
1422586,,,
1313549,,,
1443737,,,
2146460,,,
1507919,,,
1362415,,,
1329230,,,
1363510,,,
1370803,,,
1320478,,,
1348193,,,
1385389,,,
1314279,,,
1375908,,,
1340899,,,
1355487,,,
2166517,,,
1328136,,,
1370802,,,
1382107,,,
1312090,,,
1356215,,,
1474005,,,
1357310,,,
2017002,,,
1320478,,,
1352933,,,
1357310,,,
1436444,,,
1355122,,,
1315737,,,
1390860,,,
2165423,,,
1314643,,,
1354392,,,
1349652,,,
1319384,,,
1341994,,,
1358039,,,
1320843,,,
1505002,,,
1315007,,,
1349652,,,
1350381,,,
1314278,,,
1354393,,,
1314643,,,
1346004,,,
