48866,,,
68193,,52873.092,AV
36467,,22560.08553,SD
38291,,,
51784,,,
46678,,,
36467,,,
49960,,,
56889,,,
36468,,,
48137,,,
99190,,,
36103,,,
35737,,,
58712,,,
45949,,,
117789,,,
52878,,,
35009,,,
45949,,,
45949,,,
46313,,,
36103,,,
46678,,,
68194,,,
46314,,,
36103,,,
47043,,,
63088,,,
46313,,,
43761,,,
60171,,,
46313,,,
47043,,,
49231,,,
45948,,,
58347,,,
37197,,,
46678,,,
34644,,,
56159,,,
45949,,,
57618,,,
36467,,,
35737,,,
45949,,,
44854,,,
52148,,,
44854,,,
35008,,,
47772,,,
91168,,,
46678,,,
36103,,,
37196,,,
36468,,,
75122,,,
50324,,,
46313,,,
47043,,,
46314,,,
45949,,,
45584,,,
47772,,,
35008,,,
47042,,,
46678,,,
51783,,,
38291,,,
47772,,,
36467,,,
37561,,,
49231,,,
44855,,,
35738,,,
53971,,,
45219,,,
48866,,,
38290,,,
37925,,,
46679,,,
45220,,,
49231,,,
140763,,,
36467,,,
55066,,,
56524,,,
84239,,,
35373,,,
74758,,,
102838,,,
63818,,,
34644,,,
117424,,,
132741,,,
79134,,,
36103,,,
93356,,,
90803,,,
39749,,,
51054,,,
102473,,,
46678,,,
74029,,,
41937,,,
45219,,,
47043,,,
64547,,,
57618,,,
61630,,,
46314,,,
46678,,,
35374,,,
46313,,,
74029,,,
69288,,,
98826,,,
47407,,,
54701,,,
41573,,,
45949,,,
64182,,,
51419,,,
51418,,,
35738,,,
47042,,,
64547,,,
77676,,,
35009,,,
53606,,,
36103,,,
35738,,,
48866,,,
49231,,,
48501,,,
151704,,,
37197,,,
47407,,,
76581,,,
131647,,,
58712,,,
99920,,,
52513,,,
122895,,,
76946,,,
101014,,,
81322,,,
82781,,,
53972,,,
148057,,,
80592,,,
75123,,,
40844,,,
68558,,,
111225,,,
156444,,,
57254,,,
63453,,,
58348,,,
58712,,,
83146,,,
109037,,,
143316,,,
40843,,,
50689,,,
117789,,,
62724,,,
64547,,,
38290,,,
49596,,,
50690,,,
56524,,,
36103,,,
47772,,,
73664,,,
68923,,,
69652,,,
54336,,,
52149,,,
37926,,,
67099,,,
47408,,,
48866,,,
48137,,,
121072,,,
37196,,,
36102,,,
40479,,,
36467,,,
48866,,,
87521,,,
48136,,,
36103,,,
51419,,,
36467,,,
35373,,,
47772,,,
49231,,,
153162,,,
70381,,,
34280,,,
66735,,,
53607,,,
46678,,,
37562,,,
73664,,,
45948,,,
51783,,,
35373,,,
