1744227,,,
1627532,,1528114.918,AV
1525059,,251357.4466,SD
1582312,,,
1813879,,,
1339805,,,
1343817,,,
1315008,,,
1646130,,,
1399977,,,
1540740,,,
1331054,,,
1402529,,,
1374449,,,
1341264,,,
1315738,,,
1694631,,,
1303703,,,
1331782,,,
1326677,,,
1289116,,,
1396330,,,
1310997,,,
1777412,,,
1294221,,,
1298598,,,
1715417,,,
1288387,,,
1284740,,,
1298962,,,
1315737,,,
1314643,,,
1793093,,,
1350381,,,
1314278,,,
2052740,,,
1496250,,,
1330689,,,
1798928,,,
1566632,,,
1351840,,,
1484580,,,
1271976,,,
1320113,,,
1284010,,,
1293856,,,
1285834,,,
1375179,,,
1368614,,,
1660717,,,
1341994,,,
1637378,,,
1544751,,,
1322666,,,
1519588,,,
1317925,,,
1281458,,,
1303338,,,
1308079,,,
1520683,,,
1525059,,,
1385754,,,
1770848,,,
1344546,,,
1378460,,,
2029766,,,
1389401,,,
1421127,,,
2074255,,,
2480500,,,
2139532,,,
1294586,,,
1542199,,,
2299987,,,
1759543,,,
2134062,,,
1681868,,,
2196056,,,
1650871,,,
2379121,,,
1992568,,,
1455042,,,
1494792,,,
1969230,,,
1455042,,,
1341994,,,
1653788,,,
1457230,,,
1371897,,,
1397060,,,
1814244,,,
1616227,,,
1916352,,,
1346734,,,
1364603,,,
1607475,,,
1381743,,,
1707395,,,
1438267,,,
1491144,,,
1386119,,,
1549856,,,
1655612,,,
1445925,,,
2288318,,,
1305526,,,
1401070,,,
1572101,,,
1326677,,,
1375908,,,
1313914,,,
1555326,,,
1391224,,,
1448842,,,
1677127,,,
1373355,,,
1357310,,,
1340899,,,
2073161,,,
1534176,,,
1488956,,,
1319384,,,
1373721,,,
1634096,,,
1316101,,,
1319749,,,
1280728,,,
1359134,,,
1655976,,,
1452489,,,
1570279,,,
1645765,,,
1763190,,,
1498438,,,
1364603,,,
1605651,,,
1421493,,,
2033047,,,
1928751,,,
1386119,,,
1420763,,,
1331783,,,
1798928,,,
1392683,,,
1387578,,,
1335795,,,
1381014,,,
1353663,,,
1351475,,,
1456136,,,
1407635,,,
1384660,,,
1641389,,,
1504637,,,
1442643,,,
1670563,,,
1619873,,,
1432067,,,
1361686,,,
1795646,,,
1328865,,,
1429150,,,
2080090,,,
1459418,,,
1320478,,,
1496614,,,
1586689,,,
1345640,,,
1447019,,,
1337618,,,
1277811,,,
1282552,,,
1578666,,,
1313549,,,
1325219,,,
1703019,,,
1318290,,,
1358040,,,
1738027,,,
1341629,,,
1739121,,,
1480569,,,
1835030,,,
1527247,,,
1533811,,,
1467805,,,
1522142,,,
1308444,,,
1352569,,,
2438198,,,
1561891,,,
1464524,,,
1863110,,,
1409093,,,
1411646,,,
1365697,,,
1346734,,,
1361321,,,
1386849,,,
1367886,,,
1360227,,,
1357310,,,
1355486,,,
1750791,,,
1282187,,,
