1602734,,,
1218369,,1353498.244,Aver
1083076,,187314.2483,SD
1266506,,,
1125013,,,
1224934,,,
1465253,,,
1117720,,,
1122096,,,
1080159,,,
1374085,,,
1126108,,,
1255931,,,
1394507,,,
1149447,,,
1129389,,,
1141788,,,
1127931,,,
1141424,,,
1317561,,,
1228945,,,
1114439,,,
1190290,,,
1107874,,,
1111521,,,
1139601,,,
1696820,,,
1116262,,,
1104592,,,
1145800,,,
1275259,,,
1112980,,,
1263224,,,
1333970,,,
1269059,,,
1110062,,,
1151635,,,
1157834,,,
1121731,,,
1270518,,,
1328136,,,
1138872,,,
1106415,,,
1115168,,,
1750062,,,
1111885,,,
1139965,,,
1111156,,,
1110062,,,
1139235,,,
1123555,,,
1127567,,,
1106780,,,
1130848,,,
1116991,,,
1092923,,,
1120273,,,
1301515,,,
1119544,,,
1137413,,,
1136683,,,
1744956,,,
1685515,,,
1116626,,,
1093287,,,
1591794,,,
1104592,,,
1201595,,,
1116991,,,
1138142,,,
1224204,,,
1104592,,,
1102403,,,
1089276,,,
1121732,,,
1685880,,,
1332877,,,
1760637,,,
1731463,,,
1639201,,,
1217276,,,
1146164,,,
1098757,,,
1261766,,,
1808774,,,
1981993,,,
1918905,,,
1953184,,,
1126108,,,
1155646,,,
1771213,,,
1169139,,,
1425504,,,
1363509,,,
1783247,,,
1754803,,,
1654883,,,
1192478,,,
1196490,,,
1111885,,,
1794187,,,
1633731,,,
1260307,,,
1650141,,,
1102404,,,
1108968,,,
1266507,,,
1107144,,,
1116626,,,
1122461,,,
1185185,,,
1090734,,,
1602005,,,
1092193,,,
1612215,,,
1218370,,,
1111156,,,
1100216,,,
1127566,,,
1102039,,,
1123555,,,
1107509,,,
1231497,,,
1114802,,,
1063384,,,
1147623,,,
1086723,,,
1059373,,,
1059008,,,
1262860,,,
1063384,,,
1096205,,,
1056820,,,
1204877,,,
1057549,,,
1104227,,,
1289481,,,
1082347,,,
1142154,,,
1239156,,,
1371167,,,
1326678,,,
1335794,,,
1409823,,,
1332512,,,
1329959,,,
1350016,,,
1534905,,,
1320478,,,
1334700,,,
1329595,,,
1325948,,,
2026119,,,
1330688,,,
1327771,,,
1328865,,,
1406176,,,
1404353,,,
1358768,,,
1322302,,,
1325219,,,
1390859,,,
1374449,,,
1329595,,,
1378461,,,
1326678,,,
1333970,,,
1332877,,,
1446289,,,
1319384,,,
1323760,,,
1327771,,,
1328136,,,
1329595,,,
1337982,,,
1325583,,,
1368979,,,
1333606,,,
1335429,,,
1343088,,,
1329959,,,
1332512,,,
