37925,,,
41208,,35348.418,Av
27350,,14470.72354,SD
27716,,,
27350,,,
27715,,,
39749,,,
35009,,,
26986,,,
27350,,,
27350,,,
28810,,,
26621,,,
33914,,,
26985,,,
28444,,,
28079,,,
36832,,,
57983,,,
27350,,,
37197,,,
27715,,,
37196,,,
42667,,,
28080,,,
28809,,,
28080,,,
28080,,,
31361,,,
27715,,,
27351,,,
36103,,,
26986,,,
76217,,,
27715,,,
27715,,,
43396,,,
37561,,,
39384,,,
28080,,,
38291,,,
36102,,,
35738,,,
35738,,,
26621,,,
37561,,,
36103,,,
35738,,,
27715,,,
37561,,,
36103,,,
37561,,,
27715,,,
36467,,,
36102,,,
28079,,,
36467,,,
34279,,,
34644,,,
34644,,,
34644,,,
75852,,,
32456,,,
35008,,,
28080,,,
36832,,,
35738,,,
83145,,,
27351,,,
37562,,,
55066,,,
36467,,,
28445,,,
39749,,,
40478,,,
157538,,,
73664,,,
107214,,,
119613,,,
79863,,,
35373,,,
55430,,,
124718,,,
37561,,,
43761,,,
56524,,,
40843,,,
29173,,,
27715,,,
38290,,,
39384,,,
28444,,,
54336,,,
29904,,,
56160,,,
28809,,,
39750,,,
28809,,,
36467,,,
27715,,,
28445,,,
42302,,,
30997,,,
51783,,,
28445,,,
74028,,,
83510,,,
30268,,,
33185,,,
43396,,,
27350,,,
27716,,,
26985,,,
27351,,,
26986,,,
27351,,,
42302,,,
27350,,,
26621,,,
27715,,,
27351,,,
26257,,,
27350,,,
29903,,,
27715,,,
47772,,,
26986,,,
33185,,,
26256,,,
26986,,,
27715,,,
28810,,,
27350,,,
30268,,,
44490,,,
29903,,,
28809,,,
29174,,,
29903,,,
43031,,,
29173,,,
41937,,,
43761,,,
32456,,,
29903,,,
84604,,,
69652,,,
54336,,,
27715,,,
53971,,,
43760,,,
29539,,,
25891,,,
28809,,,
39749,,,
28810,,,
40114,,,
46678,,,
27351,,,
28079,,,
40114,,,
29174,,,
26986,,,
28080,,,
27350,,,
28080,,,
29903,,,
28080,,,
28810,,,
28080,,,
28809,,,
27350,,,
27715,,,
26256,,,
45219,,,
30633,,,
28080,,,
27715,,,
27715,,,
28080,,,
40843,,,
28080,,,
28810,,,
73299,,,
27715,,,
29538,,,
27351,,,
32455,,,
28079,,,
28080,,,
29904,,,
28809,,,
28079,,,
40479,,,
28080,,,
29173,,,
38655,,,
29539,,,
28445,,,
28080,,,
28809,,,
29903,,,
28809,,,
29539,,,
29539,,,
27351,,,
31362,,,
55795,,,
28444,,,
80592,,,
34644,,,
47407,,,
28079,,,
28444,,,
42667,,,
37561,,,
29173,,,
25527,,,
28080,,,
27350,,,
33185,,,
29174,,,
157174,,,
28080,,,
28809,,,
27715,,,
36102,,,
41573,,,
43031,,,
34644,,,
44490,,,
43032,,,
36467,,,
29903,,,
30997,,,
36467,,,
30632,,,
28445,,,
28445,,,
77675,,,
36103,,,
29174,,,
29903,,,
30268,,,
31362,,,
28444,,,
32092,,,
28444,,,
31727,,,
27350,,,
27351,,,
28809,,,
28079,,,
27351,,,
26621,,,
27715,,,
27350,,,
25892,,,
26256,,,
26621,,,
29538,,,
26986,,,
25891,,,
26986,,,
27715,,,
27351,,,
44490,,,
27715,,,
27715,,,
25892,,,
29903,,,
27715,,,
26257,,,
28444,,,
27715,,,
27350,,,
32820,,,
27351,,,
26621,,,
26622,,,
27350,,,
27351,,,
26257,,,
26621,,,
26985,,,
27350,,,
26622,,,
26621,,,
45584,,,
26986,,,
26621,,,
37926,,,
25892,,,
25892,,,
28080,,,
26621,,,
25892,,,
27716,,,
27350,,,
25892,,,
25891,,,
29538,,,
26621,,,
36467,,,
26621,,,
28080,,,
26986,,,
27350,,,
27351,,,
27351,,,
26621,,,
31362,,,
27715,,,
27715,,,
27715,,,
27351,,,
26621,,,
27350,,,
26257,,,
27351,,,
26621,,,
26256,,,
28080,,,
26256,,,
28444,,,
38655,,,
45949,,,
55795,,,
39750,,,
32456,,,
29903,,,
40478,,,
29174,,,
29173,,,
49231,,,
27350,,,
26986,,,
37561,,,
27715,,,
30268,,,
27715,,,
43031,,,
30267,,,
28809,,,
30997,,,
27715,,,
28079,,,
29538,,,
26986,,,
25892,,,
26621,,,
26986,,,
26986,,,
52513,,,
29903,,,
26985,,,
26621,,,
26985,,,
26985,,,
28809,,,
74758,,,
29903,,,
26985,,,
39020,,,
26256,,,
26986,,,
25892,,,
32456,,,
32821,,,
47772,,,
32456,,,
33550,,,
47042,,,
33550,,,
33914,,,
33915,,,
32456,,,
34279,,,
34280,,,
33915,,,
33550,,,
33915,,,
32820,,,
33550,,,
33550,,,
32820,,,
33549,,,
32456,,,
33185,,,
43396,,,
33550,,,
43396,,,
32821,,,
33185,,,
33915,,,
33915,,,
32091,,,
70382,,,
33185,,,
31726,,,
32821,,,
33550,,,
32820,,,
32821,,,
32821,,,
34279,,,
33915,,,
33915,,,
32821,,,
32821,,,
33550,,,
32821,,,
32091,,,
32821,,,
34644,,,
33550,,,
33914,,,
32456,,,
33185,,,
32820,,,
32456,,,
37926,,,
33550,,,
33550,,,
33550,,,
32456,,,
32456,,,
32820,,,
32456,,,
32456,,,
34279,,,
38290,,,
33185,,,
32820,,,
36103,,,
35009,,,
35373,,,
48867,,,
48502,,,
35374,,,
52513,,,
49231,,,
53242,,,
33185,,,
47772,,,
72934,,,
33914,,,
53607,,,
33550,,,
47043,,,
36103,,,
48502,,,
35738,,,
33550,,,
33915,,,
32821,,,
32821,,,
33186,,,
33186,,,
32821,,,
33185,,,
32456,,,
32821,,,
33914,,,
32820,,,
88980,,,
33185,,,
32456,,,
33550,,,
33185,,,
71112,,,
33915,,,
34279,,,
33914,,,
34279,,,
33550,,,
33185,,,
33185,,,
33915,,,
34279,,,
33185,,,
33915,,,
35008,,,
35738,,,
33550,,,
34279,,,
56159,,,
33185,,,
41208,,,
33549,,,
33185,,,
33185,,,
33915,,,
45949,,,
33550,,,
34644,,,
47772,,,
33915,,,
34279,,,
35008,,,
